folder,file,path,lon,lat,alt,dt
111MEDIA,DJI_0019.JPG,D:\drone\DCIM\111MEDIA\DJI_0019.JPG,-49.344622972222226,-27.395935416666667,622.682,2026:03:01 16:14:09
111MEDIA,DJI_0020.JPG,D:\drone\DCIM\111MEDIA\DJI_0020.JPG,-49.34450541666667,-27.395952472222223,622.882,2026:03:01 16:14:11
111MEDIA,DJI_0021.JPG,D:\drone\DCIM\111MEDIA\DJI_0021.JPG,-49.34440861111111,-27.395961444444445,622.882,2026:03:01 16:14:13
111MEDIA,DJI_0022.JPG,D:\drone\DCIM\111MEDIA\DJI_0022.JPG,-49.34431363888889,-27.39597125,622.882,2026:03:01 16:14:15
111MEDIA,DJI_0023.JPG,D:\drone\DCIM\111MEDIA\DJI_0023.JPG,-49.34420886111111,-27.39598336111111,622.782,2026:03:01 16:14:17
111MEDIA,DJI_0024.JPG,D:\drone\DCIM\111MEDIA\DJI_0024.JPG,-49.34407705555556,-27.39599986111111,622.982,2026:03:01 16:14:19
111MEDIA,DJI_0025.JPG,D:\drone\DCIM\111MEDIA\DJI_0025.JPG,-49.34405655555556,-27.396003444444442,622.782,2026:03:01 16:14:21
111MEDIA,DJI_0026.JPG,D:\drone\DCIM\111MEDIA\DJI_0026.JPG,-49.344058000000004,-27.396003416666666,622.782,2026:03:01 16:14:22
111MEDIA,DJI_0027.JPG,D:\drone\DCIM\111MEDIA\DJI_0027.JPG,-49.34405783333334,-27.396003194444443,622.882,2026:03:01 16:14:24
111MEDIA,DJI_0028.JPG,D:\drone\DCIM\111MEDIA\DJI_0028.JPG,-49.34405486111111,-27.396002527777778,622.782,2026:03:01 16:14:27
111MEDIA,DJI_0029.JPG,D:\drone\DCIM\111MEDIA\DJI_0029.JPG,-49.34404086111111,-27.395998166666665,624.482,2026:03:01 16:14:28
111MEDIA,DJI_0030.JPG,D:\drone\DCIM\111MEDIA\DJI_0030.JPG,-49.34404105555556,-27.39599122222222,625.682,2026:03:01 16:14:31
111MEDIA,DJI_0031.JPG,D:\drone\DCIM\111MEDIA\DJI_0031.JPG,-49.34405408333333,-27.3959365,625.782,2026:03:01 16:14:33
111MEDIA,DJI_0032.JPG,D:\drone\DCIM\111MEDIA\DJI_0032.JPG,-49.34411586111111,-27.395876805555556,625.882,2026:03:01 16:14:35
111MEDIA,DJI_0033.JPG,D:\drone\DCIM\111MEDIA\DJI_0033.JPG,-49.34422580555556,-27.395809944444444,625.782,2026:03:01 16:14:37
111MEDIA,DJI_0034.JPG,D:\drone\DCIM\111MEDIA\DJI_0034.JPG,-49.34436238888889,-27.395745722222223,625.782,2026:03:01 16:14:39
111MEDIA,DJI_0035.JPG,D:\drone\DCIM\111MEDIA\DJI_0035.JPG,-49.34451502777778,-27.395680055555555,625.782,2026:03:01 16:14:41
111MEDIA,DJI_0036.JPG,D:\drone\DCIM\111MEDIA\DJI_0036.JPG,-49.344664111111115,-27.395627472222223,625.882,2026:03:01 16:14:43
111MEDIA,DJI_0037.JPG,D:\drone\DCIM\111MEDIA\DJI_0037.JPG,-49.34481791666667,-27.395585555555556,625.882,2026:03:01 16:14:45
111MEDIA,DJI_0038.JPG,D:\drone\DCIM\111MEDIA\DJI_0038.JPG,-49.344973055555556,-27.395538166666665,625.882,2026:03:01 16:14:47
111MEDIA,DJI_0039.JPG,D:\drone\DCIM\111MEDIA\DJI_0039.JPG,-49.345128333333335,-27.395487638888888,625.682,2026:03:01 16:14:49
111MEDIA,DJI_0040.JPG,D:\drone\DCIM\111MEDIA\DJI_0040.JPG,-49.34528436111111,-27.39543447222222,625.782,2026:03:01 16:14:51
111MEDIA,DJI_0041.JPG,D:\drone\DCIM\111MEDIA\DJI_0041.JPG,-49.34544008333334,-27.395378416666667,625.882,2026:03:01 16:14:53
111MEDIA,DJI_0042.JPG,D:\drone\DCIM\111MEDIA\DJI_0042.JPG,-49.345592333333336,-27.39531708333333,625.682,2026:03:01 16:14:55
111MEDIA,DJI_0043.JPG,D:\drone\DCIM\111MEDIA\DJI_0043.JPG,-49.34574719444445,-27.395255638888887,625.782,2026:03:01 16:14:57
111MEDIA,DJI_0044.JPG,D:\drone\DCIM\111MEDIA\DJI_0044.JPG,-49.34590116666667,-27.395194055555557,625.782,2026:03:01 16:14:59
111MEDIA,DJI_0045.JPG,D:\drone\DCIM\111MEDIA\DJI_0045.JPG,-49.346025611111116,-27.395099916666666,625.782,2026:03:01 16:15:01
111MEDIA,DJI_0046.JPG,D:\drone\DCIM\111MEDIA\DJI_0046.JPG,-49.34606775,-27.395004194444443,625.682,2026:03:01 16:15:03
111MEDIA,DJI_0047.JPG,D:\drone\DCIM\111MEDIA\DJI_0047.JPG,-49.34606755555556,-27.395002333333334,625.682,2026:03:01 16:15:05
111MEDIA,DJI_0048.JPG,D:\drone\DCIM\111MEDIA\DJI_0048.JPG,-49.346069194444446,-27.39500236111111,625.682,2026:03:01 16:15:07
111MEDIA,DJI_0049.JPG,D:\drone\DCIM\111MEDIA\DJI_0049.JPG,-49.346070250000004,-27.395002555555553,625.782,2026:03:01 16:15:09
111MEDIA,DJI_0050.JPG,D:\drone\DCIM\111MEDIA\DJI_0050.JPG,-49.346069694444445,-27.39500275,625.682,2026:03:01 16:15:11
111MEDIA,DJI_0051.JPG,D:\drone\DCIM\111MEDIA\DJI_0051.JPG,-49.34606977777778,-27.39500325,625.782,2026:03:01 16:15:13
111MEDIA,DJI_0052.JPG,D:\drone\DCIM\111MEDIA\DJI_0052.JPG,-49.34607175,-27.395005472222223,625.682,2026:03:01 16:15:15
111MEDIA,DJI_0053.JPG,D:\drone\DCIM\111MEDIA\DJI_0053.JPG,-49.34607252777778,-27.39500608333333,625.782,2026:03:01 16:15:17
111MEDIA,DJI_0054.JPG,D:\drone\DCIM\111MEDIA\DJI_0054.JPG,-49.34607066666667,-27.395004083333333,625.782,2026:03:01 16:15:19
111MEDIA,DJI_0055.JPG,D:\drone\DCIM\111MEDIA\DJI_0055.JPG,-49.34606958333334,-27.395003916666667,625.782,2026:03:01 16:15:21
111MEDIA,DJI_0056.JPG,D:\drone\DCIM\111MEDIA\DJI_0056.JPG,-49.34606894444445,-27.395002555555553,625.782,2026:03:01 16:15:22
111MEDIA,DJI_0057.JPG,D:\drone\DCIM\111MEDIA\DJI_0057.JPG,-49.34606927777778,-27.39500236111111,625.682,2026:03:01 16:15:25
111MEDIA,DJI_0058.JPG,D:\drone\DCIM\111MEDIA\DJI_0058.JPG,-49.34606913888889,-27.3950025,625.782,2026:03:01 16:15:27
111MEDIA,DJI_0059.JPG,D:\drone\DCIM\111MEDIA\DJI_0059.JPG,-49.346069694444445,-27.395001583333332,626.782,2026:03:01 16:15:29
111MEDIA,DJI_0060.JPG,D:\drone\DCIM\111MEDIA\DJI_0060.JPG,-49.346069972222224,-27.395001861111112,632.082,2026:03:01 16:15:31
111MEDIA,DJI_0061.JPG,D:\drone\DCIM\111MEDIA\DJI_0061.JPG,-49.34607033333334,-27.395005694444443,636.982,2026:03:01 16:15:33
111MEDIA,DJI_0062.JPG,D:\drone\DCIM\111MEDIA\DJI_0062.JPG,-49.346071111111115,-27.39500925,639.982,2026:03:01 16:15:35
111MEDIA,DJI_0063.JPG,D:\drone\DCIM\111MEDIA\DJI_0063.JPG,-49.34604325,-27.39501563888889,642.382,2026:03:01 16:15:37
111MEDIA,DJI_0064.JPG,D:\drone\DCIM\111MEDIA\DJI_0064.JPG,-49.346038194444446,-27.395018666666665,643.882,2026:03:01 16:15:39
111MEDIA,DJI_0065.JPG,D:\drone\DCIM\111MEDIA\DJI_0065.JPG,-49.34601147222222,-27.395034666666668,644.882,2026:03:01 16:15:40
111MEDIA,DJI_0066.JPG,D:\drone\DCIM\111MEDIA\DJI_0066.JPG,-49.345956361111114,-27.39506886111111,645.782,2026:03:01 16:15:43
111MEDIA,DJI_0067.JPG,D:\drone\DCIM\111MEDIA\DJI_0067.JPG,-49.34588827777778,-27.39511061111111,646.482,2026:03:01 16:15:45
111MEDIA,DJI_0068.JPG,D:\drone\DCIM\111MEDIA\DJI_0068.JPG,-49.3458035,-27.39515972222222,646.782,2026:03:01 16:15:47
111MEDIA,DJI_0069.JPG,D:\drone\DCIM\111MEDIA\DJI_0069.JPG,-49.345726694444444,-27.39519472222222,646.882,2026:03:01 16:15:49
111MEDIA,DJI_0070.JPG,D:\drone\DCIM\111MEDIA\DJI_0070.JPG,-49.34563133333334,-27.395217166666665,646.782,2026:03:01 16:15:51
111MEDIA,DJI_0071.JPG,D:\drone\DCIM\111MEDIA\DJI_0071.JPG,-49.345520444444446,-27.395229694444446,647.182,2026:03:01 16:15:53
111MEDIA,DJI_0072.JPG,D:\drone\DCIM\111MEDIA\DJI_0072.JPG,-49.34542786111111,-27.3952325,647.382,2026:03:01 16:15:55
111MEDIA,DJI_0073.JPG,D:\drone\DCIM\111MEDIA\DJI_0073.JPG,-49.34532769444445,-27.395234249999998,647.682,2026:03:01 16:15:57
111MEDIA,DJI_0074.JPG,D:\drone\DCIM\111MEDIA\DJI_0074.JPG,-49.34520786111111,-27.395235888888887,647.782,2026:03:01 16:15:59
111MEDIA,DJI_0075.JPG,D:\drone\DCIM\111MEDIA\DJI_0075.JPG,-49.345100888888894,-27.395236138888887,648.282,2026:03:01 16:16:01
111MEDIA,DJI_0076.JPG,D:\drone\DCIM\111MEDIA\DJI_0076.JPG,-49.34510252777778,-27.395238083333332,648.382,2026:03:01 16:16:03
111MEDIA,DJI_0077.JPG,D:\drone\DCIM\111MEDIA\DJI_0077.JPG,-49.34510372222223,-27.395238416666665,648.382,2026:03:01 16:16:05
111MEDIA,DJI_0078.JPG,D:\drone\DCIM\111MEDIA\DJI_0078.JPG,-49.345103361111114,-27.395238222222222,648.582,2026:03:01 16:16:07
111MEDIA,DJI_0079.JPG,D:\drone\DCIM\111MEDIA\DJI_0079.JPG,-49.34510502777778,-27.395238527777778,648.482,2026:03:01 16:16:09
111MEDIA,DJI_0080.JPG,D:\drone\DCIM\111MEDIA\DJI_0080.JPG,-49.34510630555556,-27.39523925,648.582,2026:03:01 16:16:11
111MEDIA,DJI_0081.JPG,D:\drone\DCIM\111MEDIA\DJI_0081.JPG,-49.345105861111115,-27.395240305555554,648.682,2026:03:01 16:16:13
111MEDIA,DJI_0082.JPG,D:\drone\DCIM\111MEDIA\DJI_0082.JPG,-49.345103055555555,-27.39523847222222,648.682,2026:03:01 16:16:15
111MEDIA,DJI_0083.JPG,D:\drone\DCIM\111MEDIA\DJI_0083.JPG,-49.34510322222223,-27.395238083333332,648.682,2026:03:01 16:16:17
111MEDIA,DJI_0084.JPG,D:\drone\DCIM\111MEDIA\DJI_0084.JPG,-49.345105000000004,-27.39523833333333,648.682,2026:03:01 16:16:19
111MEDIA,DJI_0085.JPG,D:\drone\DCIM\111MEDIA\DJI_0085.JPG,-49.345106111111114,-27.395238194444445,648.882,2026:03:01 16:16:21
111MEDIA,DJI_0086.JPG,D:\drone\DCIM\111MEDIA\DJI_0086.JPG,-49.34510405555556,-27.395236,649.982,2026:03:01 16:16:23
111MEDIA,DJI_0087.JPG,D:\drone\DCIM\111MEDIA\DJI_0087.JPG,-49.34510291666667,-27.395236444444443,650.582,2026:03:01 16:16:25
111MEDIA,DJI_0088.JPG,D:\drone\DCIM\111MEDIA\DJI_0088.JPG,-49.34510411111111,-27.3952375,650.582,2026:03:01 16:16:27
111MEDIA,DJI_0089.JPG,D:\drone\DCIM\111MEDIA\DJI_0089.JPG,-49.34516686111111,-27.39526675,650.682,2026:03:01 16:16:29
111MEDIA,DJI_0090.JPG,D:\drone\DCIM\111MEDIA\DJI_0090.JPG,-49.3453135,-27.395329472222222,650.682,2026:03:01 16:16:31
111MEDIA,DJI_0091.JPG,D:\drone\DCIM\111MEDIA\DJI_0091.JPG,-49.345488055555556,-27.395402527777776,650.582,2026:03:01 16:16:33
111MEDIA,DJI_0092.JPG,D:\drone\DCIM\111MEDIA\DJI_0092.JPG,-49.345674333333335,-27.39547911111111,650.682,2026:03:01 16:16:35
111MEDIA,DJI_0093.JPG,D:\drone\DCIM\111MEDIA\DJI_0093.JPG,-49.3458635,-27.39555588888889,650.682,2026:03:01 16:16:37
111MEDIA,DJI_0094.JPG,D:\drone\DCIM\111MEDIA\DJI_0094.JPG,-49.34605311111111,-27.395634777777776,650.682,2026:03:01 16:16:39
111MEDIA,DJI_0095.JPG,D:\drone\DCIM\111MEDIA\DJI_0095.JPG,-49.34623144444445,-27.395710027777778,650.682,2026:03:01 16:16:41
111MEDIA,DJI_0096.JPG,D:\drone\DCIM\111MEDIA\DJI_0096.JPG,-49.34642763888889,-27.395793527777776,650.682,2026:03:01 16:16:43
111MEDIA,DJI_0097.JPG,D:\drone\DCIM\111MEDIA\DJI_0097.JPG,-49.34661361111112,-27.395872555555556,650.682,2026:03:01 16:16:45
111MEDIA,DJI_0098.JPG,D:\drone\DCIM\111MEDIA\DJI_0098.JPG,-49.346797583333334,-27.395951083333333,650.682,2026:03:01 16:16:47
111MEDIA,DJI_0099.JPG,D:\drone\DCIM\111MEDIA\DJI_0099.JPG,-49.34697969444445,-27.39602786111111,650.682,2026:03:01 16:16:49
111MEDIA,DJI_0100.JPG,D:\drone\DCIM\111MEDIA\DJI_0100.JPG,-49.347162583333336,-27.396104416666667,650.682,2026:03:01 16:16:51
111MEDIA,DJI_0101.JPG,D:\drone\DCIM\111MEDIA\DJI_0101.JPG,-49.347346,-27.3961805,650.582,2026:03:01 16:16:53
111MEDIA,DJI_0102.JPG,D:\drone\DCIM\111MEDIA\DJI_0102.JPG,-49.347523083333336,-27.396252583333332,650.682,2026:03:01 16:16:55
111MEDIA,DJI_0103.JPG,D:\drone\DCIM\111MEDIA\DJI_0103.JPG,-49.34756738888889,-27.39627036111111,650.582,2026:03:01 16:16:57
111MEDIA,DJI_0104.JPG,D:\drone\DCIM\111MEDIA\DJI_0104.JPG,-49.347571916666666,-27.39627075,650.682,2026:03:01 16:16:59
111MEDIA,DJI_0105.JPG,D:\drone\DCIM\111MEDIA\DJI_0105.JPG,-49.347572694444445,-27.396270666666666,650.682,2026:03:01 16:17:01
111MEDIA,DJI_0106.JPG,D:\drone\DCIM\111MEDIA\DJI_0106.JPG,-49.34757280555556,-27.396270666666666,650.682,2026:03:01 16:17:03
111MEDIA,DJI_0107.JPG,D:\drone\DCIM\111MEDIA\DJI_0107.JPG,-49.347573611111116,-27.396271166666665,650.682,2026:03:01 16:17:05
111MEDIA,DJI_0108.JPG,D:\drone\DCIM\111MEDIA\DJI_0108.JPG,-49.34757416666667,-27.396271055555555,650.682,2026:03:01 16:17:07
111MEDIA,DJI_0109.JPG,D:\drone\DCIM\111MEDIA\DJI_0109.JPG,-49.34757397222222,-27.396271555555554,650.582,2026:03:01 16:17:09
111MEDIA,DJI_0110.JPG,D:\drone\DCIM\111MEDIA\DJI_0110.JPG,-49.34756016666667,-27.396252999999998,650.482,2026:03:01 16:17:11
111MEDIA,DJI_0111.JPG,D:\drone\DCIM\111MEDIA\DJI_0111.JPG,-49.347492055555556,-27.396159305555557,650.482,2026:03:01 16:17:13
111MEDIA,DJI_0112.JPG,D:\drone\DCIM\111MEDIA\DJI_0112.JPG,-49.34742711111112,-27.396069833333332,650.382,2026:03:01 16:17:15
111MEDIA,DJI_0113.JPG,D:\drone\DCIM\111MEDIA\DJI_0113.JPG,-49.34739113888889,-27.3960215,650.582,2026:03:01 16:17:17
111MEDIA,DJI_0114.JPG,D:\drone\DCIM\111MEDIA\DJI_0114.JPG,-49.34735877777778,-27.395979166666667,650.682,2026:03:01 16:17:19
111MEDIA,DJI_0115.JPG,D:\drone\DCIM\111MEDIA\DJI_0115.JPG,-49.34732566666667,-27.395935527777777,650.682,2026:03:01 16:17:21
111MEDIA,DJI_0116.JPG,D:\drone\DCIM\111MEDIA\DJI_0116.JPG,-49.347293944444445,-27.395892222222223,650.582,2026:03:01 16:17:23
111MEDIA,DJI_0117.JPG,D:\drone\DCIM\111MEDIA\DJI_0117.JPG,-49.34726261111111,-27.395848944444445,650.582,2026:03:01 16:17:25
111MEDIA,DJI_0118.JPG,D:\drone\DCIM\111MEDIA\DJI_0118.JPG,-49.347231666666666,-27.395805166666666,650.582,2026:03:01 16:17:27
111MEDIA,DJI_0119.JPG,D:\drone\DCIM\111MEDIA\DJI_0119.JPG,-49.34720036111111,-27.395763666666667,650.582,2026:03:01 16:17:29
111MEDIA,DJI_0120.JPG,D:\drone\DCIM\111MEDIA\DJI_0120.JPG,-49.34719336111112,-27.395752916666666,650.482,2026:03:01 16:17:31
111MEDIA,DJI_0121.JPG,D:\drone\DCIM\111MEDIA\DJI_0121.JPG,-49.34719333333334,-27.395752555555553,650.482,2026:03:01 16:17:33
111MEDIA,DJI_0122.JPG,D:\drone\DCIM\111MEDIA\DJI_0122.JPG,-49.34719397222222,-27.395752194444444,650.482,2026:03:01 16:17:35
111MEDIA,DJI_0123.JPG,D:\drone\DCIM\111MEDIA\DJI_0123.JPG,-49.34719527777778,-27.395751333333333,649.782,2026:03:01 16:17:37
111MEDIA,DJI_0124.JPG,D:\drone\DCIM\111MEDIA\DJI_0124.JPG,-49.347197388888894,-27.395750916666668,640.782,2026:03:01 16:17:39
111MEDIA,DJI_0125.JPG,D:\drone\DCIM\111MEDIA\DJI_0125.JPG,-49.34719447222223,-27.39575136111111,631.382,2026:03:01 16:17:41
111MEDIA,DJI_0126.JPG,D:\drone\DCIM\111MEDIA\DJI_0126.JPG,-49.34719488888889,-27.39575188888889,621.482,2026:03:01 16:17:43
111MEDIA,DJI_0127.JPG,D:\drone\DCIM\111MEDIA\DJI_0127.JPG,-49.34719447222223,-27.395752722222223,610.982,2026:03:01 16:17:45
111MEDIA,DJI_0128.JPG,D:\drone\DCIM\111MEDIA\DJI_0128.JPG,-49.3471935,-27.395752694444443,600.982,2026:03:01 16:17:47
111MEDIA,DJI_0129.JPG,D:\drone\DCIM\111MEDIA\DJI_0129.JPG,-49.34719394444445,-27.395753055555556,590.882,2026:03:01 16:17:49
111MEDIA,DJI_0130.JPG,D:\drone\DCIM\111MEDIA\DJI_0130.JPG,-49.34719430555556,-27.39575222222222,583.382,2026:03:01 16:17:51
111MEDIA,DJI_0131.JPG,D:\drone\DCIM\111MEDIA\DJI_0131.JPG,-49.347193833333336,-27.39575211111111,577.682,2026:03:01 16:17:53
111MEDIA,DJI_0132.JPG,D:\drone\DCIM\111MEDIA\DJI_0132.JPG,-49.34719338888889,-27.395751444444443,572.282,2026:03:01 16:17:55
111MEDIA,DJI_0133.JPG,D:\drone\DCIM\111MEDIA\DJI_0133.JPG,-49.34719336111112,-27.395751277777777,566.682,2026:03:01 16:17:57
111MEDIA,DJI_0134.JPG,D:\drone\DCIM\111MEDIA\DJI_0134.JPG,-49.347193222222224,-27.395751583333332,560.482,2026:03:01 16:17:59
111MEDIA,DJI_0135.JPG,D:\drone\DCIM\111MEDIA\DJI_0135.JPG,-49.34719252777778,-27.395751222222223,554.482,2026:03:01 16:18:01
111MEDIA,DJI_0136.JPG,D:\drone\DCIM\111MEDIA\DJI_0136.JPG,-49.34719316666667,-27.395751527777776,548.682,2026:03:01 16:18:03
111MEDIA,DJI_0137.JPG,D:\drone\DCIM\111MEDIA\DJI_0137.JPG,-49.34718977777778,-27.395752027777778,543.982,2026:03:01 16:18:05
111MEDIA,DJI_0138.JPG,D:\drone\DCIM\111MEDIA\DJI_0138.JPG,-49.34719125,-27.395751222222223,543.082,2026:03:01 16:18:07
111MEDIA,DJI_0139.JPG,D:\drone\DCIM\111MEDIA\DJI_0139.JPG,-49.34719169444445,-27.395751055555554,541.282,2026:03:01 16:18:09
111MEDIA,DJI_0140.JPG,D:\drone\DCIM\111MEDIA\DJI_0140.JPG,-49.347193000000004,-27.39574972222222,538.482,2026:03:01 16:18:11
111MEDIA,DJI_0141.JPG,D:\drone\DCIM\111MEDIA\DJI_0141.JPG,-49.347197666666666,-27.395751527777776,538.382,2026:03:01 16:18:13
111MEDIA,DJI_0142.JPG,D:\drone\DCIM\111MEDIA\DJI_0142.JPG,-49.34720466666667,-27.395762305555554,538.382,2026:03:01 16:18:15
111MEDIA,DJI_0143.JPG,D:\drone\DCIM\111MEDIA\DJI_0143.JPG,-49.34720913888889,-27.39576461111111,537.382,2026:03:01 16:18:17
111MEDIA,DJI_0144.JPG,D:\drone\DCIM\111MEDIA\DJI_0144.JPG,-49.34721022222222,-27.395763638888887,536.882,2026:03:01 16:18:19
111MEDIA,DJI_0145.JPG,D:\drone\DCIM\111MEDIA\DJI_0145.JPG,-49.34721052777778,-27.39576347222222,536.582,2026:03:01 16:18:21
111MEDIA,DJI_0146.JPG,D:\drone\DCIM\111MEDIA\DJI_0146.JPG,-49.34720911111111,-27.395763166666665,536.182,2026:03:01 16:18:23
111MEDIA,DJI_0147.JPG,D:\drone\DCIM\111MEDIA\DJI_0147.JPG,-49.347208611111114,-27.395763249999998,536.248,2026:03:01 16:18:25
111MEDIA,DJI_0148.JPG,D:\drone\DCIM\111MEDIA\DJI_0148.JPG,-49.34720852777778,-27.395763194444445,536.268,2026:03:01 16:18:27
111MEDIA,DJI_0149.JPG,D:\drone\DCIM\111MEDIA\DJI_0149.JPG,-49.34720886111111,-27.395762805555556,536.312,2026:03:01 16:18:29
111MEDIA,DJI_0150.JPG,D:\drone\DCIM\111MEDIA\DJI_0150.JPG,-49.34720905555556,-27.39576236111111,536.319,2026:03:01 16:18:31
111MEDIA,DJI_0151.JPG,D:\drone\DCIM\111MEDIA\DJI_0151.JPG,-49.347209472222225,-27.395762805555556,536.768,2026:03:01 16:18:33
111MEDIA,DJI_0152.JPG,D:\drone\DCIM\111MEDIA\DJI_0152.JPG,-49.34719722222223,-27.39576838888889,537.441,2026:03:01 16:18:35
111MEDIA,DJI_0153.JPG,D:\drone\DCIM\111MEDIA\DJI_0153.JPG,-49.347192,-27.395773444444444,537.526,2026:03:01 16:18:37
111MEDIA,DJI_0154.JPG,D:\drone\DCIM\111MEDIA\DJI_0154.JPG,-49.34718713888889,-27.3957495,535.347,2026:03:01 16:20:45
111MEDIA,DJI_0155.JPG,D:\drone\DCIM\111MEDIA\DJI_0155.JPG,-49.34718680555556,-27.395748722222223,535.347,2026:03:01 16:20:47
111MEDIA,DJI_0156.JPG,D:\drone\DCIM\111MEDIA\DJI_0156.JPG,-49.34718738888889,-27.395748444444443,535.347,2026:03:01 16:20:49
111MEDIA,DJI_0157.JPG,D:\drone\DCIM\111MEDIA\DJI_0157.JPG,-49.34718802777778,-27.395747749999998,535.347,2026:03:01 16:20:51
111MEDIA,DJI_0158.JPG,D:\drone\DCIM\111MEDIA\DJI_0158.JPG,-49.34718930555556,-27.395747416666666,535.347,2026:03:01 16:20:53
111MEDIA,DJI_0159.JPG,D:\drone\DCIM\111MEDIA\DJI_0159.JPG,-49.347189750000005,-27.395746166666665,535.347,2026:03:01 16:20:55
111MEDIA,DJI_0160.JPG,D:\drone\DCIM\111MEDIA\DJI_0160.JPG,-49.34719058333334,-27.395745305555554,535.347,2026:03:01 16:20:57
111MEDIA,DJI_0161.JPG,D:\drone\DCIM\111MEDIA\DJI_0161.JPG,-49.347190833333336,-27.395745166666668,535.347,2026:03:01 16:20:59
111MEDIA,DJI_0162.JPG,D:\drone\DCIM\111MEDIA\DJI_0162.JPG,-49.34719047222222,-27.395745166666668,535.347,2026:03:01 16:21:01
111MEDIA,DJI_0163.JPG,D:\drone\DCIM\111MEDIA\DJI_0163.JPG,-49.347190527777784,-27.39574508333333,535.347,2026:03:01 16:21:03
111MEDIA,DJI_0164.JPG,D:\drone\DCIM\111MEDIA\DJI_0164.JPG,-49.34719122222222,-27.395744527777776,535.347,2026:03:01 16:21:05
111MEDIA,DJI_0165.JPG,D:\drone\DCIM\111MEDIA\DJI_0165.JPG,-49.34719155555556,-27.39574311111111,535.347,2026:03:01 16:21:07
111MEDIA,DJI_0166.JPG,D:\drone\DCIM\111MEDIA\DJI_0166.JPG,-49.347192722222225,-27.39574288888889,535.347,2026:03:01 16:21:09
111MEDIA,DJI_0167.JPG,D:\drone\DCIM\111MEDIA\DJI_0167.JPG,-49.347192750000005,-27.39574236111111,535.347,2026:03:01 16:21:11
111MEDIA,DJI_0168.JPG,D:\drone\DCIM\111MEDIA\DJI_0168.JPG,-49.34719258333334,-27.39574247222222,535.347,2026:03:01 16:21:13
111MEDIA,DJI_0169.JPG,D:\drone\DCIM\111MEDIA\DJI_0169.JPG,-49.347192472222225,-27.395743166666666,535.347,2026:03:01 16:21:15
111MEDIA,DJI_0170.JPG,D:\drone\DCIM\111MEDIA\DJI_0170.JPG,-49.34719263888889,-27.39574236111111,535.347,2026:03:01 16:21:17
111MEDIA,DJI_0171.JPG,D:\drone\DCIM\111MEDIA\DJI_0171.JPG,-49.34719302777778,-27.395742305555554,535.547,2026:03:01 16:21:19
111MEDIA,DJI_0172.JPG,D:\drone\DCIM\111MEDIA\DJI_0172.JPG,-49.34719369444445,-27.395742,535.547,2026:03:01 16:21:21
111MEDIA,DJI_0173.JPG,D:\drone\DCIM\111MEDIA\DJI_0173.JPG,-49.347194611111114,-27.39574236111111,535.647,2026:03:01 16:21:23
111MEDIA,DJI_0174.JPG,D:\drone\DCIM\111MEDIA\DJI_0174.JPG,-49.347194916666666,-27.3957425,535.747,2026:03:01 16:21:25
111MEDIA,DJI_0175.JPG,D:\drone\DCIM\111MEDIA\DJI_0175.JPG,-49.34719533333334,-27.395742666666667,535.747,2026:03:01 16:21:27
111MEDIA,DJI_0176.JPG,D:\drone\DCIM\111MEDIA\DJI_0176.JPG,-49.34719538888889,-27.395742833333333,535.647,2026:03:01 16:21:29
111MEDIA,DJI_0177.JPG,D:\drone\DCIM\111MEDIA\DJI_0177.JPG,-49.34719566666667,-27.39574375,535.647,2026:03:01 16:21:31
111MEDIA,DJI_0178.JPG,D:\drone\DCIM\111MEDIA\DJI_0178.JPG,-49.34719233333333,-27.39575138888889,535.747,2026:03:01 16:21:33
111MEDIA,DJI_0179.JPG,D:\drone\DCIM\111MEDIA\DJI_0179.JPG,-49.34719058333334,-27.3957515,535.747,2026:03:01 16:21:35
111MEDIA,DJI_0180.JPG,D:\drone\DCIM\111MEDIA\DJI_0180.JPG,-49.347192166666666,-27.395754555555555,535.747,2026:03:01 16:21:37
111MEDIA,DJI_0181.JPG,D:\drone\DCIM\111MEDIA\DJI_0181.JPG,-49.34719191666667,-27.39575772222222,535.747,2026:03:01 16:21:39
111MEDIA,DJI_0182.JPG,D:\drone\DCIM\111MEDIA\DJI_0182.JPG,-49.34719233333333,-27.39575797222222,535.747,2026:03:01 16:21:41
111MEDIA,DJI_0183.JPG,D:\drone\DCIM\111MEDIA\DJI_0183.JPG,-49.347192194444446,-27.39575875,535.747,2026:03:01 16:21:43
111MEDIA,DJI_0184.JPG,D:\drone\DCIM\111MEDIA\DJI_0184.JPG,-49.347193250000004,-27.395759777777776,535.747,2026:03:01 16:21:45
111MEDIA,DJI_0185.JPG,D:\drone\DCIM\111MEDIA\DJI_0185.JPG,-49.34719397222222,-27.39576027777778,535.747,2026:03:01 16:21:47
111MEDIA,DJI_0186.JPG,D:\drone\DCIM\111MEDIA\DJI_0186.JPG,-49.34719447222223,-27.39576038888889,535.747,2026:03:01 16:21:49
111MEDIA,DJI_0187.JPG,D:\drone\DCIM\111MEDIA\DJI_0187.JPG,-49.347194916666666,-27.395759944444443,535.747,2026:03:01 16:21:51
111MEDIA,DJI_0188.JPG,D:\drone\DCIM\111MEDIA\DJI_0188.JPG,-49.34719541666667,-27.39575975,535.747,2026:03:01 16:21:53
111MEDIA,DJI_0189.JPG,D:\drone\DCIM\111MEDIA\DJI_0189.JPG,-49.34719552777778,-27.395759722222223,535.747,2026:03:01 16:21:55
